"","-(stores_empty$stores_remain[i + ((j - 1) * nrow(bmp))] - incoming_runoff_test + outflow)"
"1178",1094.84380997453
"1179",111.595956831503
"1180",331.751662557762
"1181",836.843902734811
"1182",-3728.85478358464
"1183",111.599721959168
"1184",-6318.42402672061
"1185",-24230.1795590223
"1186",-80223.4167863783
"1187",-20689.4271040886
"1188",111.600590895256
"1189",338.200221072341
"1190",111.600011235153
"1191",6504.2521292102
"1192",-976.428080873356
"1193",-8910.21104689663
"1194",-15702.4136008229
"1195",-8824.8997031112
"1196",-519.375105360776
"1197",33067.3516513031
"1198",-2532.41939283666
"1199",55971.1193757295
"1200",-33628.8044132301
"1201",41191.7036946723
"1202",-17357.1776394417
"1203",-3364.42605402349
"1204",4215.46949098701
"1205",338.18284323918
"1206",331.743782614318
"1207",3657.82056335028
"1208",1174.73262769748
"1209",1081.97389086424
"1210",-348.42750144603
"1211",2303.21455923636
"1212",-108046.827582993
"1213",-6059.079318576
"1214",-1797.85712176446
"1215",47049.2348385479
"1216",26613.0774361063
"1217",3573.08297054343
"1218",12305.8671833678
"1219",9299.01977727732
"1220",4310.53920277802
"1221",-0.871358084877364
"1222",29293.8964704263
"1223",-328.115389545591
"1224",521.866108000204
"1225",34346.4654763771
"1226",168.248468193772
"1227",359.160076779338
"1228",-67115.2875366597
"1229",22001.1442917309
"1230",239597.647386795
"1231",-768.427791350655
"1232",558.313523519964
"1233",111.584950873638
"1234",943.613861540556
"1235",338.171258544656
"1236",331.731305267544
"1237",610.213277476765
"1238",331.732447367764
"1239",331.739299283295
"1240",12478.4831198817
"1241",331.74126740066
"1242",669.138382908512
"1243",111.592191312158
"1244",338.185160256769
"1245",338.186318723225
"1246",-15322.8979911488
"1247",836.843902734811
"1248",338.194428254993
"1249",111.597404652697
"1250",777.7956341527
"1251",331.756230069346
"1252",884.69823367661
"1253",3592.33979272423
"1254",2787.05502875087
"1255",338.199062566857
"1256",-2508.43154489379
"1257",-24408.0425568604
"1258",31363.0666521485
"1259",7111.31151291589
"1260",111.594797930854
"1261",331.749377282641
"1262",1094.84380997453
"1263",1094.84380997453
"1264",111.595956831503
"1265",331.751662557762
"1266",836.843902734811
"1267",-3728.85478358464
